freq,geo,hhtyp,indic_is,unit,time_period,obs_value,key1
M,AT,,,I05,2010-01,113.67,AT2010-01
M,AT,,,I05,2010-02,113.67,AT2010-02
M,AT,,,I05,2010-03,113.94,AT2010-03
M,AT,,,I05,2010-04,113.94,AT2010-04
M,AT,,,I05,2010-05,114.21,AT2010-05
M,AT,,,I05,2010-06,114.48,AT2010-06
M,AT,,,I05,2010-07,115.02,AT2010-07
M,AT,,,I05,2010-08,115.57,AT2010-08
M,AT,,,I05,2010-09,115.84,AT2010-09
M,AT,,,I05,2010-10,115.84,AT2010-10
M,AT,,,I05,2010-11,116.11,AT2010-11
M,AT,,,I05,2010-12,116.11,AT2010-12
M,AT,,,I05,2011-01,116.38,AT2011-01
M,AT,,,I05,2011-02,116.65,AT2011-02
M,AT,,,I05,2011-03,116.92,AT2011-03
M,AT,,,I05,2011-04,117.19,AT2011-04
M,AT,,,I05,2011-05,117.73,AT2011-05
M,AT,,,I05,2011-06,118.28,AT2011-06
M,AT,,,I05,2011-07,118.82,AT2011-07
M,AT,,,I05,2011-08,119.63,AT2011-08
M,AT,,,I05,2011-09,120.17,AT2011-09
M,AT,,,I05,2011-10,120.44,AT2011-10
M,AT,,,I05,2011-11,120.71,AT2011-11
M,AT,,,I05,2011-12,120.71,AT2011-12
M,AT,,,I05,2012-01,121.25,AT2012-01
M,AT,,,I05,2012-02,121.79,AT2012-02
M,AT,,,I05,2012-03,122.06,AT2012-03
M,AT,,,I05,2012-04,122.88,AT2012-04
M,AT,,,I05,2012-05,123.69,AT2012-05
M,AT,,,I05,2012-06,124.23,AT2012-06
M,AT,,,I05,2012-07,124.50,AT2012-07
M,AT,,,I05,2012-08,124.50,AT2012-08
M,AT,,,I05,2012-09,124.50,AT2012-09
M,AT,,,I05,2012-10,125.04,AT2012-10
M,AT,,,I05,2012-11,125.58,AT2012-11
M,AT,,,I05,2012-12,126.12,AT2012-12
M,AT,,,I05,2013-01,126.39,AT2013-01
M,AT,,,I05,2013-02,126.67,AT2013-02
M,AT,,,I05,2013-03,126.67,AT2013-03
M,AT,,,I05,2013-04,126.94,AT2013-04
M,AT,,,I05,2013-05,127.21,AT2013-05
M,AT,,,I05,2013-06,127.48,AT2013-06
M,AT,,,I05,2013-07,127.75,AT2013-07
M,AT,,,I05,2013-08,128.02,AT2013-08
M,AT,,,I05,2013-09,128.29,AT2013-09
M,AT,,,I05,2013-10,128.56,AT2013-10
M,AT,,,I05,2013-11,128.83,AT2013-11
M,AT,,,I05,2013-12,129.37,AT2013-12
M,AT,,,I05,2014-01,129.91,AT2014-01
M,AT,,,I05,2014-02,130.45,AT2014-02
M,AT,,,I05,2014-03,131.00,AT2014-03
M,AT,,,I05,2014-04,131.54,AT2014-04
M,AT,,,I05,2014-05,131.81,AT2014-05
M,AT,,,I05,2014-06,132.35,AT2014-06
M,AT,,,I05,2014-07,132.89,AT2014-07
M,AT,,,I05,2014-08,133.43,AT2014-08
M,AT,,,I05,2014-09,133.97,AT2014-09
M,AT,,,I05,2014-10,134.51,AT2014-10
M,AT,,,I05,2014-11,135.33,AT2014-11
M,AT,,,I05,2014-12,135.87,AT2014-12
M,AT,,,I05,2015-01,136.68,AT2015-01
M,AT,,,I05,2015-02,136.95,AT2015-02
M,AT,,,I05,2015-03,137.49,AT2015-03
M,AT,,,I05,2015-04,138.03,AT2015-04
M,AT,,,I05,2015-05,138.30,AT2015-05
M,AT,,,I05,2015-06,138.84,AT2015-06
M,AT,,,I05,2015-07,139.39,AT2015-07
M,AT,,,I05,2015-08,139.39,AT2015-08
M,AT,,,I05,2015-09,139.39,AT2015-09
M,AT,,,I05,2015-10,139.39,AT2015-10
M,AT,,,I05,2015-11,139.66,AT2015-11
M,AT,,,I05,2015-12,139.66,AT2015-12
M,AT,,,I05,2016-01,139.93,AT2016-01
M,AT,,,I05,2016-02,140.47,AT2016-02
M,AT,,,I05,2016-03,141.28,AT2016-03
M,AT,,,I05,2016-04,141.82,AT2016-04
M,AT,,,I05,2016-05,142.36,AT2016-05
M,AT,,,I05,2016-06,142.63,AT2016-06
M,AT,,,I05,2016-07,143.18,AT2016-07
M,AT,,,I05,2016-08,143.72,AT2016-08
M,AT,,,I05,2016-09,143.99,AT2016-09
M,AT,,,I05,2016-10,144.53,AT2016-10
M,AT,,,I05,2016-11,145.07,AT2016-11
M,AT,,,I05,2016-12,145.61,AT2016-12
M,AT,,,I05,2017-01,145.88,AT2017-01
M,AT,,,I05,2017-02,146.42,AT2017-02
M,AT,,,I05,2017-03,146.69,AT2017-03
M,AT,,,I05,2017-04,147.23,AT2017-04
M,AT,,,I05,2017-05,147.78,AT2017-05
M,AT,,,I05,2017-06,148.59,AT2017-06
M,AT,,,I05,2017-07,149.13,AT2017-07
M,AT,,,I05,2017-08,149.67,AT2017-08
M,AT,,,I05,2017-09,150.21,AT2017-09
M,AT,,,I05,2017-10,151.02,AT2017-10
M,AT,,,I05,2017-11,151.29,AT2017-11
M,AT,,,I05,2017-12,151.57,AT2017-12
M,AT,,,I05,2018-01,152.11,AT2018-01
M,AT,,,I05,2018-02,152.38,AT2018-02
M,AT,,,I05,2018-03,152.65,AT2018-03
M,AT,,,I05,2018-04,152.92,AT2018-04
M,AT,,,I05,2018-05,153.46,AT2018-05
M,AT,,,I05,2018-06,154.00,AT2018-06
M,AT,,,I05,2018-07,154.54,AT2018-07
M,AT,,,I05,2018-08,155.08,AT2018-08
M,AT,,,I05,2018-09,155.63,AT2018-09
M,AT,,,I05,2018-10,156.17,AT2018-10
M,AT,,,I05,2018-11,156.44,AT2018-11
M,AT,,,I05,2018-12,156.71,AT2018-12
M,AT,,,I05,2019-01,156.98,AT2019-01
M,AT,,,I05,2019-02,157.25,AT2019-02
M,AT,,,I05,2019-03,157.52,AT2019-03
M,AT,,,I05,2019-04,157.79,AT2019-04
M,AT,,,I05,2019-05,158.60,AT2019-05
M,AT,,,I05,2019-06,159.14,AT2019-06
M,AT,,,I05,2019-07,159.68,AT2019-07
M,AT,,,I05,2019-08,159.68,AT2019-08
M,AT,,,I05,2019-09,159.68,AT2019-09
M,AT,,,I05,2019-10,159.68,AT2019-10
M,AT,,,I05,2019-11,160.23,AT2019-11
M,AT,,,I05,2019-12,160.77,AT2019-12
M,AT,,,I05,2020-01,161.31,AT2020-01
M,AT,,,I05,2020-02,161.85,AT2020-02
M,AT,,,I05,2020-03,162.12,AT2020-03
M,AT,,,I05,2020-04,162.66,AT2020-04
M,AT,,,I05,2020-05,163.74,AT2020-05
M,AT,,,I05,2020-06,165.10,AT2020-06
M,AT,,,I05,2020-07,166.18,AT2020-07
M,AT,,,I05,2020-08,166.99,AT2020-08
M,AT,,,I05,2020-09,167.80,AT2020-09
M,AT,,,I05,2020-10,168.62,AT2020-10
M,AT,,,I05,2020-11,169.16,AT2020-11
M,AT,,,I05,2020-12,169.70,AT2020-12
M,AT,,,I05,2021-01,170.25,AT2021-01
M,AT,,,I05,2021-02,170.57,AT2021-02
M,AT,,,I05,2021-03,170.77,AT2021-03
M,AT,,,I05,2021-04,170.85,AT2021-04
M,AT,,,I05,2021-05,170.26,AT2021-05
M,AT,,,I05,2021-06,169.39,AT2021-06
M,AT,,,I05,2021-07,168.24,AT2021-07
M,AT,,,I05,2021-08,167.69,AT2021-08
M,AT,,,I05,2021-09,167.15,AT2021-09
M,AT,,,I05,2021-10,166.32,AT2021-10
M,AT,,,I05,2021-11,166.31,AT2021-11
M,AT,,,I05,2021-12,166.36,AT2021-12
M,AT,,,I05,2022-01,166.41,AT2022-01
M,AT,,,I05,2022-02,166.84,AT2022-02
M,AT,,,I05,2022-03,167.29,AT2022-03
M,AT,,,I05,2022-04,167.72,AT2022-04
M,AT,,,I05,2022-05,168.76,AT2022-05
M,AT,,,I05,2022-06,169.65,AT2022-06
M,AT,,,I05,2022-07,170.40,AT2022-07
M,AT,,,I05,2022-08,170.75,AT2022-08
M,AT,,,I05,2022-09,171.73,AT2022-09
M,AT,,,I05,2022-10,172.35,AT2022-10
M,AT,,,I05,2022-11,173.74,AT2022-11
M,AT,,,I05,2022-12,175.30,AT2022-12
M,AT,,,I05,2023-01,176.43,AT2023-01
M,AT,,,I05,2023-02,177.51,AT2023-02
M,AT,,,I05,2023-03,178.39,AT2023-03
M,AT,,,I05,2023-04,179.51,AT2023-04
M,AT,,,I05,2023-05,181.25,AT2023-05
M,AT,,,I05,2023-06,182.31,AT2023-06
M,AT,,,I05,2023-07,183.57,AT2023-07
M,AT,,,I05,2023-08,185.39,AT2023-08
M,AT,,,I05,2023-09,186.99,AT2023-09
M,AT,,,I05,2023-10,188.63,AT2023-10
M,AT,,,I05,2023-11,189.95,AT2023-11
M,AT,,,I05,2023-12,191.18,AT2023-12
M,AT,,,I05,2024-01,192.38,AT2024-01
M,AT,,,I05,2024-02,192.68,AT2024-02
M,AT,,,I05,2024-03,193.35,AT2024-03
M,BE,,,I05,2010-01,109.04,BE2010-01
M,BE,,,I05,2010-02,109.12,BE2010-02
M,BE,,,I05,2010-03,109.33,BE2010-03
M,BE,,,I05,2010-04,109.35,BE2010-04
M,BE,,,I05,2010-05,109.44,BE2010-05
M,BE,,,I05,2010-06,109.55,BE2010-06
M,BE,,,I05,2010-07,109.59,BE2010-07
M,BE,,,I05,2010-08,109.68,BE2010-08
M,BE,,,I05,2010-09,109.76,BE2010-09
M,BE,,,I05,2010-10,109.82,BE2010-10
M,BE,,,I05,2010-11,109.88,BE2010-11
M,BE,,,I05,2010-12,109.98,BE2010-12
M,BE,,,I05,2011-01,110.16,BE2011-01
M,BE,,,I05,2011-02,110.37,BE2011-02
M,BE,,,I05,2011-03,110.51,BE2011-03
M,BE,,,I05,2011-04,110.63,BE2011-04
M,BE,,,I05,2011-05,110.83,BE2011-05
M,BE,,,I05,2011-06,110.89,BE2011-06
M,BE,,,I05,2011-07,110.92,BE2011-07
M,BE,,,I05,2011-08,110.92,BE2011-08
M,BE,,,I05,2011-09,111.05,BE2011-09
M,BE,,,I05,2011-10,111.24,BE2011-10
M,BE,,,I05,2011-11,111.23,BE2011-11
M,BE,,,I05,2011-12,111.25,BE2011-12
M,BE,,,I05,2012-01,111.64,BE2012-01
M,BE,,,I05,2012-02,112.08,BE2012-02
M,BE,,,I05,2012-03,112.07,BE2012-03
M,BE,,,I05,2012-04,112.24,BE2012-04
M,BE,,,I05,2012-05,112.55,BE2012-05
M,BE,,,I05,2012-06,112.57,BE2012-06
M,BE,,,I05,2012-07,112.73,BE2012-07
M,BE,,,I05,2012-08,112.71,BE2012-08
M,BE,,,I05,2012-09,112.91,BE2012-09
M,BE,,,I05,2012-10,112.96,BE2012-10
M,BE,,,I05,2012-11,112.98,BE2012-11
M,BE,,,I05,2012-12,113.00,BE2012-12
M,BE,,,I05,2013-01,113.32,BE2013-01
M,BE,,,I05,2013-02,113.46,BE2013-02
M,BE,,,I05,2013-03,113.61,BE2013-03
M,BE,,,I05,2013-04,113.92,BE2013-04
M,BE,,,I05,2013-05,113.93,BE2013-05
M,BE,,,I05,2013-06,114.08,BE2013-06
M,BE,,,I05,2013-07,114.10,BE2013-07
M,BE,,,I05,2013-08,114.27,BE2013-08
M,BE,,,I05,2013-09,114.30,BE2013-09
M,BE,,,I05,2013-10,114.46,BE2013-10
M,BE,,,I05,2013-11,114.59,BE2013-11
M,BE,,,I05,2013-12,114.70,BE2013-12
M,BE,,,I05,2014-01,115.24,BE2014-01
M,BE,,,I05,2014-02,115.54,BE2014-02
M,BE,,,I05,2014-03,115.72,BE2014-03
M,BE,,,I05,2014-04,115.77,BE2014-04
M,BE,,,I05,2014-05,115.91,BE2014-05
M,BE,,,I05,2014-06,116.00,BE2014-06
M,BE,,,I05,2014-07,116.12,BE2014-07
M,BE,,,I05,2014-08,116.17,BE2014-08
M,BE,,,I05,2014-09,116.33,BE2014-09
M,BE,,,I05,2014-10,116.47,BE2014-10
M,BE,,,I05,2014-11,116.55,BE2014-11
M,BE,,,I05,2014-12,116.64,BE2014-12
M,BE,,,I05,2015-01,116.87,BE2015-01
M,BE,,,I05,2015-02,116.96,BE2015-02
M,BE,,,I05,2015-03,117.03,BE2015-03
M,BE,,,I05,2015-04,117.07,BE2015-04
M,BE,,,I05,2015-05,117.07,BE2015-05
M,BE,,,I05,2015-06,117.16,BE2015-06
M,BE,,,I05,2015-07,117.22,BE2015-07
M,BE,,,I05,2015-08,117.23,BE2015-08
M,BE,,,I05,2015-09,117.28,BE2015-09
M,BE,,,I05,2015-10,117.36,BE2015-10
M,BE,,,I05,2015-11,117.55,BE2015-11
M,BE,,,I05,2015-12,117.64,BE2015-12
M,BE,,,I05,2016-01,117.86,BE2016-01
M,BE,,,I05,2016-02,118.06,BE2016-02
M,BE,,,I05,2016-03,118.17,BE2016-03
M,BE,,,I05,2016-04,118.20,BE2016-04
M,BE,,,I05,2016-05,118.22,BE2016-05
M,BE,,,I05,2016-06,118.27,BE2016-06
M,BE,,,I05,2016-07,118.33,BE2016-07
M,BE,,,I05,2016-08,118.40,BE2016-08
M,BE,,,I05,2016-09,118.47,BE2016-09
M,BE,,,I05,2016-10,118.55,BE2016-10
M,BE,,,I05,2016-11,118.63,BE2016-11
M,BE,,,I05,2016-12,118.66,BE2016-12
M,BE,,,I05,2017-01,118.97,BE2017-01
M,BE,,,I05,2017-02,119.36,BE2017-02
M,BE,,,I05,2017-03,119.44,BE2017-03
M,BE,,,I05,2017-04,119.45,BE2017-04
M,BE,,,I05,2017-05,119.48,BE2017-05
M,BE,,,I05,2017-06,119.55,BE2017-06
M,BE,,,I05,2017-07,119.59,BE2017-07
M,BE,,,I05,2017-08,119.68,BE2017-08
M,BE,,,I05,2017-09,119.74,BE2017-09
M,BE,,,I05,2017-10,119.81,BE2017-10
M,BE,,,I05,2017-11,119.95,BE2017-11
M,BE,,,I05,2017-12,120.05,BE2017-12
M,BE,,,I05,2018-01,120.42,BE2018-01
M,BE,,,I05,2018-02,120.56,BE2018-02
M,BE,,,I05,2018-03,120.68,BE2018-03
M,BE,,,I05,2018-04,120.75,BE2018-04
M,BE,,,I05,2018-05,120.76,BE2018-05
M,BE,,,I05,2018-06,120.80,BE2018-06
M,BE,,,I05,2018-07,120.89,BE2018-07
M,BE,,,I05,2018-08,120.94,BE2018-08
M,BE,,,I05,2018-09,121.00,BE2018-09
M,BE,,,I05,2018-10,121.08,BE2018-10
M,BE,,,I05,2018-11,121.13,BE2018-11
M,BE,,,I05,2018-12,121.14,BE2018-12
M,BE,,,I05,2019-01,121.57,BE2019-01
M,BE,,,I05,2019-02,121.83,BE2019-02
M,BE,,,I05,2019-03,121.87,BE2019-03
M,BE,,,I05,2019-04,121.87,BE2019-04
M,BE,,,I05,2019-05,121.99,BE2019-05
M,BE,,,I05,2019-06,122.05,BE2019-06
M,BE,,,I05,2019-07,122.11,BE2019-07
M,BE,,,I05,2019-08,122.17,BE2019-08
M,BE,,,I05,2019-09,122.23,BE2019-09
M,BE,,,I05,2019-10,122.51,BE2019-10
M,BE,,,I05,2019-11,122.59,BE2019-11
M,BE,,,I05,2019-12,122.64,BE2019-12
M,BE,,,I05,2020-01,124.92,BE2020-01
M,BE,,,I05,2020-02,124.36,BE2020-02
M,BE,,,I05,2020-03,124.89,BE2020-03
M,BE,,,I05,2020-04,125.28,BE2020-04
M,BE,,,I05,2020-05,125.22,BE2020-05
M,BE,,,I05,2020-06,125.36,BE2020-06
M,BE,,,I05,2020-07,124.89,BE2020-07
M,BE,,,I05,2020-08,125.01,BE2020-08
M,BE,,,I05,2020-09,125.38,BE2020-09
M,BE,,,I05,2020-10,126.09,BE2020-10
M,BE,,,I05,2020-11,126.09,BE2020-11
M,BE,,,I05,2020-12,127.02,BE2020-12
M,BE,,,I05,2021-01,126.77,BE2021-01
M,BE,,,I05,2021-02,126.97,BE2021-02
M,BE,,,I05,2021-03,127.11,BE2021-03
M,BE,,,I05,2021-04,127.03,BE2021-04
M,BE,,,I05,2021-05,127.70,BE2021-05
M,BE,,,I05,2021-06,127.83,BE2021-06
M,BE,,,I05,2021-07,127.33,BE2021-07
M,BE,,,I05,2021-08,127.83,BE2021-08
M,BE,,,I05,2021-09,128.43,BE2021-09
M,BE,,,I05,2021-10,129.12,BE2021-10
M,BE,,,I05,2021-11,128.91,BE2021-11
M,BE,,,I05,2021-12,129.86,BE2021-12
M,BE,,,I05,2022-01,129.48,BE2022-01
M,BE,,,I05,2022-02,130.11,BE2022-02
M,BE,,,I05,2022-03,130.46,BE2022-03
M,BE,,,I05,2022-04,130.35,BE2022-04
M,BE,,,I05,2022-05,131.45,BE2022-05
M,BE,,,I05,2022-06,132.44,BE2022-06
M,BE,,,I05,2022-07,132.08,BE2022-07
M,BE,,,I05,2022-08,132.59,BE2022-08
M,BE,,,I05,2022-09,133.40,BE2022-09
M,BE,,,I05,2022-10,134.80,BE2022-10
M,BE,,,I05,2022-11,135.25,BE2022-11
M,BE,,,I05,2022-12,136.33,BE2022-12
M,BE,,,I05,2023-01,137.14,BE2023-01
M,BE,,,I05,2023-02,138.14,BE2023-02
M,BE,,,I05,2023-03,138.46,BE2023-03
M,BE,,,I05,2023-04,138.47,BE2023-04
M,BE,,,I05,2023-05,139.66,BE2023-05
M,BE,,,I05,2023-06,140.28,BE2023-06
M,BE,,,I05,2023-07,140.12,BE2023-07
M,BE,,,I05,2023-08,140.76,BE2023-08
M,BE,,,I05,2023-09,140.56,BE2023-09
M,BE,,,I05,2023-10,142.69,BE2023-10
M,BE,,,I05,2023-11,142.90,BE2023-11
M,BE,,,I05,2023-12,143.87,BE2023-12
M,BE,,,I05,2024-01,145.17,BE2024-01
M,BE,,,I05,2024-02,145.96,BE2024-02
M,BE,,,I05,2024-03,146.15,BE2024-03
M,BG,,,I05,2010-01,135.42,BG2010-01
M,BG,,,I05,2010-02,135.33,BG2010-02
M,BG,,,I05,2010-03,136.98,BG2010-03
M,BG,,,I05,2010-04,137.24,BG2010-04
M,BG,,,I05,2010-05,138.19,BG2010-05
M,BG,,,I05,2010-06,138.14,BG2010-06
M,BG,,,I05,2010-07,137.53,BG2010-07
M,BG,,,I05,2010-08,137.81,BG2010-08
M,BG,,,I05,2010-09,137.90,BG2010-09
M,BG,,,I05,2010-10,139.04,BG2010-10
M,BG,,,I05,2010-11,139.04,BG2010-11
M,BG,,,I05,2010-12,139.11,BG2010-12
M,BG,,,I05,2011-01,139.46,BG2011-01
M,BG,,,I05,2011-02,139.60,BG2011-02
M,BG,,,I05,2011-03,139.42,BG2011-03
M,BG,,,I05,2011-04,139.47,BG2011-04
M,BG,,,I05,2011-05,139.47,BG2011-05
M,BG,,,I05,2011-06,139.52,BG2011-06
M,BG,,,I05,2011-07,139.52,BG2011-07
M,BG,,,I05,2011-08,139.45,BG2011-08
M,BG,,,I05,2011-09,139.48,BG2011-09
M,BG,,,I05,2011-10,139.48,BG2011-10
M,BG,,,I05,2011-11,139.48,BG2011-11
M,BG,,,I05,2011-12,139.59,BG2011-12
M,BG,,,I05,2012-01,139.39,BG2012-01
M,BG,,,I05,2012-02,139.42,BG2012-02
M,BG,,,I05,2012-03,139.65,BG2012-03
M,BG,,,I05,2012-04,139.80,BG2012-04
M,BG,,,I05,2012-05,140.24,BG2012-05
M,BG,,,I05,2012-06,140.24,BG2012-06
M,BG,,,I05,2012-07,141.56,BG2012-07
M,BG,,,I05,2012-08,141.56,BG2012-08
M,BG,,,I05,2012-09,141.92,BG2012-09
M,BG,,,I05,2012-10,141.60,BG2012-10
M,BG,,,I05,2012-11,141.68,BG2012-11
M,BG,,,I05,2012-12,141.68,BG2012-12
M,BG,,,I05,2013-01,141.39,BG2013-01
M,BG,,,I05,2013-02,141.25,BG2013-02
M,BG,,,I05,2013-03,141.60,BG2013-03
M,BG,,,I05,2013-04,141.50,BG2013-04
M,BG,,,I05,2013-05,141.50,BG2013-05
M,BG,,,I05,2013-06,141.58,BG2013-06
M,BG,,,I05,2013-07,141.58,BG2013-07
M,BG,,,I05,2013-08,141.60,BG2013-08
M,BG,,,I05,2013-09,141.40,BG2013-09
M,BG,,,I05,2013-10,141.40,BG2013-10
M,BG,,,I05,2013-11,141.26,BG2013-11
M,BG,,,I05,2013-12,141.18,BG2013-12
M,BG,,,I05,2014-01,141.30,BG2014-01
M,BG,,,I05,2014-02,141.33,BG2014-02
M,BG,,,I05,2014-03,141.36,BG2014-03
M,BG,,,I05,2014-04,141.28,BG2014-04
M,BG,,,I05,2014-05,141.74,BG2014-05
M,BG,,,I05,2014-06,141.74,BG2014-06
M,BG,,,I05,2014-07,141.67,BG2014-07
M,BG,,,I05,2014-08,141.67,BG2014-08
M,BG,,,I05,2014-09,142.29,BG2014-09
M,BG,,,I05,2014-10,142.29,BG2014-10
M,BG,,,I05,2014-11,142.29,BG2014-11
M,BG,,,I05,2014-12,142.29,BG2014-12
M,BG,,,I05,2015-01,142.59,BG2015-01
M,BG,,,I05,2015-02,142.85,BG2015-02
M,BG,,,I05,2015-03,142.75,BG2015-03
M,BG,,,I05,2015-04,142.77,BG2015-04
M,BG,,,I05,2015-05,142.77,BG2015-05
M,BG,,,I05,2015-06,142.77,BG2015-06
M,BG,,,I05,2015-07,142.77,BG2015-07
M,BG,,,I05,2015-08,142.77,BG2015-08
M,BG,,,I05,2015-09,142.87,BG2015-09
M,BG,,,I05,2015-10,142.91,BG2015-10
M,BG,,,I05,2015-11,143.03,BG2015-11
M,BG,,,I05,2015-12,143.03,BG2015-12
M,BG,,,I05,2016-01,143.01,BG2016-01
M,BG,,,I05,2016-02,143.02,BG2016-02
M,BG,,,I05,2016-03,143.01,BG2016-03
M,BG,,,I05,2016-04,143.70,BG2016-04
M,BG,,,I05,2016-05,143.70,BG2016-05
M,BG,,,I05,2016-06,143.70,BG2016-06
M,BG,,,I05,2016-07,143.70,BG2016-07
M,BG,,,I05,2016-08,143.77,BG2016-08
M,BG,,,I05,2016-09,143.92,BG2016-09
M,BG,,,I05,2016-10,144.09,BG2016-10
M,BG,,,I05,2016-11,144.23,BG2016-11
M,BG,,,I05,2016-12,144.23,BG2016-12
M,BG,,,I05,2017-01,144.42,BG2017-01
M,BG,,,I05,2017-02,144.42,BG2017-02
M,BG,,,I05,2017-03,144.50,BG2017-03
M,BG,,,I05,2017-04,145.06,BG2017-04
M,BG,,,I05,2017-05,145.06,BG2017-05
M,BG,,,I05,2017-06,145.19,BG2017-06
M,BG,,,I05,2017-07,145.19,BG2017-07
M,BG,,,I05,2017-08,145.23,BG2017-08
M,BG,,,I05,2017-09,145.27,BG2017-09
M,BG,,,I05,2017-10,145.58,BG2017-10
M,BG,,,I05,2017-11,145.66,BG2017-11
M,BG,,,I05,2017-12,145.76,BG2017-12
M,BG,,,I05,2018-01,146.13,BG2018-01
M,BG,,,I05,2018-02,146.49,BG2018-02
M,BG,,,I05,2018-03,146.55,BG2018-03
M,BG,,,I05,2018-04,147.41,BG2018-04
M,BG,,,I05,2018-05,147.47,BG2018-05
M,BG,,,I05,2018-06,147.46,BG2018-06
M,BG,,,I05,2018-07,147.46,BG2018-07
M,BG,,,I05,2018-08,148.83,BG2018-08
M,BG,,,I05,2018-09,148.97,BG2018-09
M,BG,,,I05,2018-10,148.97,BG2018-10
M,BG,,,I05,2018-11,149.13,BG2018-11
M,BG,,,I05,2018-12,149.30,BG2018-12
M,BG,,,I05,2019-01,150.06,BG2019-01
M,BG,,,I05,2019-02,150.17,BG2019-02
M,BG,,,I05,2019-03,152.36,BG2019-03
M,BG,,,I05,2019-04,152.65,BG2019-04
M,BG,,,I05,2019-05,152.85,BG2019-05
M,BG,,,I05,2019-06,153.10,BG2019-06
M,BG,,,I05,2019-07,153.35,BG2019-07
M,BG,,,I05,2019-08,153.35,BG2019-08
M,BG,,,I05,2019-09,153.41,BG2019-09
M,BG,,,I05,2019-10,153.53,BG2019-10
M,BG,,,I05,2019-11,153.66,BG2019-11
M,BG,,,I05,2019-12,153.66,BG2019-12
M,BG,,,I05,2020-01,154.72,BG2020-01
M,BG,,,I05,2020-02,156.01,BG2020-02
M,BG,,,I05,2020-03,156.18,BG2020-03
M,BG,,,I05,2020-04,156.32,BG2020-04
M,BG,,,I05,2020-05,156.60,BG2020-05
M,BG,,,I05,2020-06,156.62,BG2020-06
M,BG,,,I05,2020-07,156.83,BG2020-07
M,BG,,,I05,2020-08,156.83,BG2020-08
M,BG,,,I05,2020-09,157.04,BG2020-09
M,BG,,,I05,2020-10,157.02,BG2020-10
M,BG,,,I05,2020-11,157.13,BG2020-11
M,BG,,,I05,2020-12,157.19,BG2020-12
M,BG,,,I05,2021-01,158.08,BG2021-01
M,BG,,,I05,2021-02,158.18,BG2021-02
M,BG,,,I05,2021-03,158.44,BG2021-03
M,BG,,,I05,2021-04,158.49,BG2021-04
M,BG,,,I05,2021-05,159.15,BG2021-05
M,BG,,,I05,2021-06,159.14,BG2021-06
M,BG,,,I05,2021-07,159.04,BG2021-07
M,BG,,,I05,2021-08,159.22,BG2021-08
M,BG,,,I05,2021-09,159.53,BG2021-09
M,BG,,,I05,2021-10,159.53,BG2021-10
M,BG,,,I05,2021-11,159.93,BG2021-11
M,BG,,,I05,2021-12,160.85,BG2021-12
M,BG,,,I05,2022-01,162.05,BG2022-01
M,BG,,,I05,2022-02,165.31,BG2022-02
M,BG,,,I05,2022-03,167.62,BG2022-03
M,BG,,,I05,2022-04,167.88,BG2022-04
M,BG,,,I05,2022-05,169.14,BG2022-05
M,BG,,,I05,2022-06,169.39,BG2022-06
M,BG,,,I05,2022-07,169.79,BG2022-07
M,BG,,,I05,2022-08,170.30,BG2022-08
M,BG,,,I05,2022-09,171.52,BG2022-09
M,BG,,,I05,2022-10,171.53,BG2022-10
M,BG,,,I05,2022-11,172.87,BG2022-11
M,BG,,,I05,2022-12,173.16,BG2022-12
M,BG,,,I05,2023-01,178.93,BG2023-01
M,BG,,,I05,2023-02,180.54,BG2023-02
M,BG,,,I05,2023-03,182.28,BG2023-03
M,BG,,,I05,2023-04,182.50,BG2023-04
M,BG,,,I05,2023-05,183.29,BG2023-05
M,BG,,,I05,2023-06,183.51,BG2023-06
M,BG,,,I05,2023-07,183.56,BG2023-07
M,BG,,,I05,2023-08,184.29,BG2023-08
M,BG,,,I05,2023-09,184.29,BG2023-09
M,BG,,,I05,2023-10,185.12,BG2023-10
M,BG,,,I05,2023-11,185.71,BG2023-11
M,BG,,,I05,2023-12,186.90,BG2023-12
M,BG,,,I05,2024-01,189.86,BG2024-01
M,BG,,,I05,2024-02,190.37,BG2024-02
M,BG,,,I05,2024-03,190.99,BG2024-03
M,CH,,,I05,2010-01,109.70,CH2010-01
M,CH,,,I05,2010-02,110.30,CH2010-02
M,CH,,,I05,2010-03,110.40,CH2010-03
M,CH,,,I05,2010-04,110.50,CH2010-04
M,CH,,,I05,2010-05,110.50,CH2010-05
M,CH,,,I05,2010-06,110.60,CH2010-06
M,CH,,,I05,2010-07,110.80,CH2010-07
M,CH,,,I05,2010-08,110.30,CH2010-08
M,CH,,,I05,2010-09,110.40,CH2010-09
M,CH,,,I05,2010-10,110.40,CH2010-10
M,CH,,,I05,2010-11,110.90,CH2010-11
M,CH,,,I05,2010-12,111.00,CH2010-12
M,CH,,,I05,2011-01,111.10,CH2011-01
M,CH,,,I05,2011-02,111.90,CH2011-02
M,CH,,,I05,2011-03,112.00,CH2011-03
M,CH,,,I05,2011-04,112.20,CH2011-04
M,CH,,,I05,2011-05,111.80,CH2011-05
M,CH,,,I05,2011-06,111.90,CH2011-06
M,CH,,,I05,2011-07,112.00,CH2011-07
M,CH,,,I05,2011-08,111.90,CH2011-08
M,CH,,,I05,2011-09,111.90,CH2011-09
M,CH,,,I05,2011-10,112.00,CH2011-10
M,CH,,,I05,2011-11,112.30,CH2011-11
M,CH,,,I05,2011-12,112.40,CH2011-12
