freq,geo,hhtyp,indic_is,unit,time_period,obs_value,key1
M,AT,,,I05,2013-10,119.44,AT2013-10
M,AT,,,I05,2013-11,119.48,AT2013-11
M,AT,,,I05,2013-12,120.39,AT2013-12
M,AT,,,I05,2014-01,119.09,AT2014-01
M,AT,,,I05,2014-02,119.44,AT2014-02
M,AT,,,I05,2014-03,120.56,AT2014-03
M,AT,,,I05,2014-04,120.71,AT2014-04
M,AT,,,I05,2014-05,120.83,AT2014-05
M,AT,,,I05,2014-06,120.81,AT2014-06
M,AT,,,I05,2014-07,120.02,AT2014-07
M,AT,,,I05,2014-08,120.04,AT2014-08
M,AT,,,I05,2014-09,121.13,AT2014-09
M,AT,,,I05,2014-10,121.14,AT2014-10
M,AT,,,I05,2014-11,121.31,AT2014-11
M,AT,,,I05,2014-12,121.36,AT2014-12
M,AT,,,I05,2015-01,119.66,AT2015-01
M,AT,,,I05,2015-02,119.99,AT2015-02
M,AT,,,I05,2015-03,121.68,AT2015-03
M,AT,,,I05,2015-04,121.84,AT2015-04
M,AT,,,I05,2015-05,122.05,AT2015-05
M,AT,,,I05,2015-06,122.00,AT2015-06
M,AT,,,I05,2015-07,121.37,AT2015-07
M,AT,,,I05,2015-08,121.17,AT2015-08
M,AT,,,I05,2015-09,121.82,AT2015-09
M,AT,,,I05,2015-10,121.94,AT2015-10
M,AT,,,I05,2015-11,121.90,AT2015-11
M,AT,,,I05,2015-12,122.66,AT2015-12
M,AT,,,I05,2016-01,121.32,AT2016-01
M,AT,,,I05,2016-02,121.22,AT2016-02
M,AT,,,I05,2016-03,122.50,AT2016-03
M,AT,,,I05,2016-04,122.64,AT2016-04
M,AT,,,I05,2016-05,122.77,AT2016-05
M,AT,,,I05,2016-06,122.78,AT2016-06
M,AT,,,I05,2016-07,122.11,AT2016-07
M,AT,,,I05,2016-08,121.90,AT2016-08
M,AT,,,I05,2016-09,123.13,AT2016-09
M,AT,,,I05,2016-10,123.60,AT2016-10
M,AT,,,I05,2016-11,123.69,AT2016-11
M,AT,,,I05,2016-12,124.60,AT2016-12
M,AT,,,I05,2017-01,123.83,AT2017-01
M,AT,,,I05,2017-02,124.10,AT2017-02
M,AT,,,I05,2017-03,125.08,AT2017-03
M,AT,,,I05,2017-04,125.48,AT2017-04
M,AT,,,I05,2017-05,125.41,AT2017-05
M,AT,,,I05,2017-06,125.22,AT2017-06
M,AT,,,I05,2017-07,124.50,AT2017-07
M,AT,,,I05,2017-08,124.50,AT2017-08
M,AT,,,I05,2017-09,126.25,AT2017-09
M,AT,,,I05,2017-10,126.51,AT2017-10
M,AT,,,I05,2017-11,126.70,AT2017-11
M,AT,,,I05,2017-12,127.51,AT2017-12
M,AT,,,I05,2018-01,126.19,AT2018-01
M,AT,,,I05,2018-02,126.51,AT2018-02
M,AT,,,I05,2018-03,127.65,AT2018-03
M,AT,,,I05,2018-04,127.93,AT2018-04
M,AT,,,I05,2018-05,128.07,AT2018-05
M,AT,,,I05,2018-06,128.14,AT2018-06
M,AT,,,I05,2018-07,127.38,AT2018-07
M,AT,,,I05,2018-08,127.37,AT2018-08
M,AT,,,I05,2018-09,128.93,AT2018-09
M,AT,,,I05,2018-10,129.55,AT2018-10
M,AT,,,I05,2018-11,129.57,AT2018-11
M,AT,,,I05,2018-12,129.69,AT2018-12
M,AT,,,I05,2019-01,128.33,AT2019-01
M,AT,,,I05,2019-02,128.32,AT2019-02
M,AT,,,I05,2019-03,129.78,AT2019-03
M,AT,,,I05,2019-04,130.16,AT2019-04
M,AT,,,I05,2019-05,130.24,AT2019-05
M,AT,,,I05,2019-06,130.15,AT2019-06
M,AT,,,I05,2019-07,129.12,AT2019-07
M,AT,,,I05,2019-08,129.21,AT2019-08
M,AT,,,I05,2019-09,130.52,AT2019-09
M,AT,,,I05,2019-10,130.89,AT2019-10
M,AT,,,I05,2019-11,131.13,AT2019-11
M,AT,,,I05,2019-12,132.07,AT2019-12
M,AT,,,I05,2020-01,131.12,AT2020-01
M,AT,,,I05,2020-02,131.13,AT2020-02
M,AT,,,I05,2020-03,131.83,AT2020-03
M,AT,,,I05,2020-04,132.14,AT2020-04
M,AT,,,I05,2020-05,131.00,AT2020-05
M,AT,,,I05,2020-06,131.54,AT2020-06
M,AT,,,I05,2020-07,131.39,AT2020-07
M,AT,,,I05,2020-08,131.00,AT2020-08
M,AT,,,I05,2020-09,132.05,AT2020-09
M,AT,,,I05,2020-10,132.36,AT2020-10
M,AT,,,I05,2020-11,132.60,AT2020-11
M,AT,,,I05,2020-12,133.41,AT2020-12
M,AT,,,I05,2021-01,132.50,AT2021-01
M,AT,,,I05,2021-02,132.93,AT2021-02
M,AT,,,I05,2021-03,134.49,AT2021-03
M,AT,,,I05,2021-04,134.67,AT2021-04
M,AT,,,I05,2021-05,134.93,AT2021-05
M,AT,,,I05,2021-06,135.22,AT2021-06
M,AT,,,I05,2021-07,135.09,AT2021-07
M,AT,,,I05,2021-08,135.15,AT2021-08
M,AT,,,I05,2021-09,136.37,AT2021-09
M,AT,,,I05,2021-10,137.33,AT2021-10
M,AT,,,I05,2021-11,138.06,AT2021-11
M,AT,,,I05,2021-12,138.46,AT2021-12
M,AT,,,I05,2022-01,138.43,AT2022-01
M,AT,,,I05,2022-02,140.22,AT2022-02
M,AT,,,I05,2022-03,143.38,AT2022-03
M,AT,,,I05,2022-04,144.29,AT2022-04
M,AT,,,I05,2022-05,145.33,AT2022-05
M,AT,,,I05,2022-06,147.01,AT2022-06
M,AT,,,I05,2022-07,147.83,AT2022-07
M,AT,,,I05,2022-08,147.66,AT2022-08
M,AT,,,I05,2022-09,151.38,AT2022-09
M,AT,,,I05,2022-10,153.21,AT2022-10
M,AT,,,I05,2022-11,153.47,AT2022-11
M,AT,,,I05,2022-12,153.05,AT2022-12
M,AT,,,I05,2023-01,154.44,AT2023-01
M,AT,,,I05,2023-02,155.71,AT2023-02
M,AT,,,I05,2023-03,156.60,AT2023-03
M,AT,,,I05,2023-04,157.81,AT2023-04
M,AT,,,I05,2023-05,158.04,AT2023-05
M,AT,,,I05,2023-06,158.47,AT2023-06
M,AT,,,I05,2023-07,158.17,AT2023-07
M,AT,,,I05,2023-08,158.68,AT2023-08
M,AT,,,I05,2023-09,160.09,AT2023-09
M,AT,,,I05,2023-10,160.68,AT2023-10
M,AT,,,I05,2023-11,160.94,AT2023-11
M,AT,,,I05,2023-12,161.70,AT2023-12
M,AT,,,I05,2024-01,161.12,AT2024-01
M,AT,,,I05,2024-02,161.92,AT2024-02
M,AT,,,I05,2024-03,162.97,AT2024-03
M,BE,,,I05,2010-01,107.90,BE2010-01
M,BE,,,I05,2010-02,110.41,BE2010-02
M,BE,,,I05,2010-03,110.98,BE2010-03
M,BE,,,I05,2010-04,111.47,BE2010-04
M,BE,,,I05,2010-05,111.87,BE2010-05
M,BE,,,I05,2010-06,111.88,BE2010-06
M,BE,,,I05,2010-07,109.85,BE2010-07
M,BE,,,I05,2010-08,112.09,BE2010-08
M,BE,,,I05,2010-09,112.23,BE2010-09
M,BE,,,I05,2010-10,112.38,BE2010-10
M,BE,,,I05,2010-11,112.52,BE2010-11
M,BE,,,I05,2010-12,113.15,BE2010-12
M,BE,,,I05,2011-01,111.67,BE2011-01
M,BE,,,I05,2011-02,114.28,BE2011-02
M,BE,,,I05,2011-03,114.68,BE2011-03
M,BE,,,I05,2011-04,114.98,BE2011-04
M,BE,,,I05,2011-05,115.16,BE2011-05
M,BE,,,I05,2011-06,115.54,BE2011-06
M,BE,,,I05,2011-07,114.25,BE2011-07
M,BE,,,I05,2011-08,115.95,BE2011-08
M,BE,,,I05,2011-09,115.85,BE2011-09
M,BE,,,I05,2011-10,116.00,BE2011-10
M,BE,,,I05,2011-11,116.46,BE2011-11
M,BE,,,I05,2011-12,116.77,BE2011-12
M,BE,,,I05,2012-01,115.32,BE2012-01
M,BE,,,I05,2012-02,118.12,BE2012-02
M,BE,,,I05,2012-03,118.25,BE2012-03
M,BE,,,I05,2012-04,118.30,BE2012-04
M,BE,,,I05,2012-05,118.19,BE2012-05
M,BE,,,I05,2012-06,118.05,BE2012-06
M,BE,,,I05,2012-07,116.52,BE2012-07
M,BE,,,I05,2012-08,118.97,BE2012-08
M,BE,,,I05,2012-09,118.87,BE2012-09
M,BE,,,I05,2012-10,119.08,BE2012-10
M,BE,,,I05,2012-11,118.99,BE2012-11
M,BE,,,I05,2012-12,119.20,BE2012-12
M,BE,,,I05,2013-01,117.02,BE2013-01
M,BE,,,I05,2013-02,119.92,BE2013-02
M,BE,,,I05,2013-03,119.92,BE2013-03
M,BE,,,I05,2013-04,119.73,BE2013-04
M,BE,,,I05,2013-05,119.63,BE2013-05
M,BE,,,I05,2013-06,119.98,BE2013-06
M,BE,,,I05,2013-07,118.44,BE2013-07
M,BE,,,I05,2013-08,120.27,BE2013-08
M,BE,,,I05,2013-09,120.06,BE2013-09
M,BE,,,I05,2013-10,119.93,BE2013-10
M,BE,,,I05,2013-11,120.05,BE2013-11
M,BE,,,I05,2013-12,120.59,BE2013-12
M,BE,,,I05,2014-01,118.32,BE2014-01
M,BE,,,I05,2014-02,120.92,BE2014-02
M,BE,,,I05,2014-03,120.89,BE2014-03
M,BE,,,I05,2014-04,120.65,BE2014-04
M,BE,,,I05,2014-05,120.46,BE2014-05
M,BE,,,I05,2014-06,120.65,BE2014-06
M,BE,,,I05,2014-07,119.06,BE2014-07
M,BE,,,I05,2014-08,120.76,BE2014-08
M,BE,,,I05,2014-09,120.31,BE2014-09
M,BE,,,I05,2014-10,120.32,BE2014-10
M,BE,,,I05,2014-11,120.13,BE2014-11
M,BE,,,I05,2014-12,120.12,BE2014-12
M,BE,,,I05,2015-01,117.57,BE2015-01
M,BE,,,I05,2015-02,120.43,BE2015-02
M,BE,,,I05,2015-03,120.75,BE2015-03
M,BE,,,I05,2015-04,121.10,BE2015-04
M,BE,,,I05,2015-05,121.48,BE2015-05
M,BE,,,I05,2015-06,121.69,BE2015-06
M,BE,,,I05,2015-07,120.08,BE2015-07
M,BE,,,I05,2015-08,121.67,BE2015-08
M,BE,,,I05,2015-09,121.40,BE2015-09
M,BE,,,I05,2015-10,121.71,BE2015-10
M,BE,,,I05,2015-11,121.81,BE2015-11
M,BE,,,I05,2015-12,121.86,BE2015-12
M,BE,,,I05,2016-01,119.74,BE2016-01
M,BE,,,I05,2016-02,121.77,BE2016-02
M,BE,,,I05,2016-03,122.73,BE2016-03
M,BE,,,I05,2016-04,122.95,BE2016-04
M,BE,,,I05,2016-05,123.44,BE2016-05
M,BE,,,I05,2016-06,123.86,BE2016-06
M,BE,,,I05,2016-07,122.53,BE2016-07
M,BE,,,I05,2016-08,124.10,BE2016-08
M,BE,,,I05,2016-09,123.57,BE2016-09
M,BE,,,I05,2016-10,124.06,BE2016-10
M,BE,,,I05,2016-11,123.94,BE2016-11
M,BE,,,I05,2016-12,124.54,BE2016-12
M,BE,,,I05,2017-01,123.42,BE2017-01
M,BE,,,I05,2017-02,125.80,BE2017-02
M,BE,,,I05,2017-03,125.79,BE2017-03
M,BE,,,I05,2017-04,126.23,BE2017-04
M,BE,,,I05,2017-05,125.83,BE2017-05
M,BE,,,I05,2017-06,125.73,BE2017-06
M,BE,,,I05,2017-07,124.75,BE2017-07
M,BE,,,I05,2017-08,126.58,BE2017-08
M,BE,,,I05,2017-09,125.98,BE2017-09
M,BE,,,I05,2017-10,126.33,BE2017-10
M,BE,,,I05,2017-11,126.53,BE2017-11
M,BE,,,I05,2017-12,127.10,BE2017-12
M,BE,,,I05,2018-01,125.58,BE2018-01
M,BE,,,I05,2018-02,127.65,BE2018-02
M,BE,,,I05,2018-03,127.69,BE2018-03
M,BE,,,I05,2018-04,128.23,BE2018-04
M,BE,,,I05,2018-05,128.68,BE2018-05
M,BE,,,I05,2018-06,129.05,BE2018-06
M,BE,,,I05,2018-07,128.14,BE2018-07
M,BE,,,I05,2018-08,129.92,BE2018-08
M,BE,,,I05,2018-09,129.55,BE2018-09
M,BE,,,I05,2018-10,130.40,BE2018-10
M,BE,,,I05,2018-11,130.19,BE2018-11
M,BE,,,I05,2018-12,129.90,BE2018-12
M,BE,,,I05,2019-01,127.84,BE2019-01
M,BE,,,I05,2019-02,130.18,BE2019-02
M,BE,,,I05,2019-03,130.47,BE2019-03
M,BE,,,I05,2019-04,130.77,BE2019-04
M,BE,,,I05,2019-05,130.84,BE2019-05
M,BE,,,I05,2019-06,130.75,BE2019-06
M,BE,,,I05,2019-07,129.68,BE2019-07
M,BE,,,I05,2019-08,131.05,BE2019-08
M,BE,,,I05,2019-09,130.28,BE2019-09
M,BE,,,I05,2019-10,130.65,BE2019-10
M,BE,,,I05,2019-11,130.66,BE2019-11
M,BE,,,I05,2019-12,131.09,BE2019-12
M,BE,,,I05,2020-01,129.64,BE2020-01
M,BE,,,I05,2020-02,131.54,BE2020-02
M,BE,,,I05,2020-03,131.03,BE2020-03
M,BE,,,I05,2020-04,130.76,BE2020-04
M,BE,,,I05,2020-05,130.54,BE2020-05
M,BE,,,I05,2020-06,131.03,BE2020-06
M,BE,,,I05,2020-07,131.91,BE2020-07
M,BE,,,I05,2020-08,129.88,BE2020-08
M,BE,,,I05,2020-09,130.89,BE2020-09
M,BE,,,I05,2020-10,131.20,BE2020-10
M,BE,,,I05,2020-11,130.96,BE2020-11
M,BE,,,I05,2020-12,131.56,BE2020-12
M,BE,,,I05,2021-01,130.43,BE2021-01
M,BE,,,I05,2021-02,131.95,BE2021-02
M,BE,,,I05,2021-03,133.14,BE2021-03
M,BE,,,I05,2021-04,133.45,BE2021-04
M,BE,,,I05,2021-05,133.81,BE2021-05
M,BE,,,I05,2021-06,134.40,BE2021-06
M,BE,,,I05,2021-07,133.76,BE2021-07
M,BE,,,I05,2021-08,135.98,BE2021-08
M,BE,,,I05,2021-09,135.90,BE2021-09
M,BE,,,I05,2021-10,138.30,BE2021-10
M,BE,,,I05,2021-11,140.25,BE2021-11
M,BE,,,I05,2021-12,140.23,BE2021-12
M,BE,,,I05,2022-01,141.51,BE2022-01
M,BE,,,I05,2022-02,144.54,BE2022-02
M,BE,,,I05,2022-03,145.50,BE2022-03
M,BE,,,I05,2022-04,145.89,BE2022-04
M,BE,,,I05,2022-05,147.10,BE2022-05
M,BE,,,I05,2022-06,148.57,BE2022-06
M,BE,,,I05,2022-07,147.61,BE2022-07
M,BE,,,I05,2022-08,150.28,BE2022-08
M,BE,,,I05,2022-09,152.29,BE2022-09
M,BE,,,I05,2022-10,156.41,BE2022-10
M,BE,,,I05,2022-11,154.91,BE2022-11
M,BE,,,I05,2022-12,154.55,BE2022-12
M,BE,,,I05,2023-01,152.01,BE2023-01
M,BE,,,I05,2023-02,152.40,BE2023-02
M,BE,,,I05,2023-03,152.69,BE2023-03
M,BE,,,I05,2023-04,150.78,BE2023-04
M,BE,,,I05,2023-05,151.10,BE2023-05
M,BE,,,I05,2023-06,150.95,BE2023-06
M,BE,,,I05,2023-07,150.06,BE2023-07
M,BE,,,I05,2023-08,153.86,BE2023-08
M,BE,,,I05,2023-09,153.29,BE2023-09
M,BE,,,I05,2023-10,153.80,BE2023-10
M,BE,,,I05,2023-11,153.68,BE2023-11
M,BE,,,I05,2023-12,155.38,BE2023-12
M,BE,,,I05,2024-01,154.24,BE2024-01
M,BE,,,I05,2024-02,157.90,BE2024-02
M,BE,,,I05,2024-03,158.52,BE2024-03
M,BG,,,I05,2010-01,134.15,BG2010-01
M,BG,,,I05,2010-02,134.54,BG2010-02
M,BG,,,I05,2010-03,135.04,BG2010-03
M,BG,,,I05,2010-04,136.60,BG2010-04
M,BG,,,I05,2010-05,136.62,BG2010-05
M,BG,,,I05,2010-06,136.02,BG2010-06
M,BG,,,I05,2010-07,136.73,BG2010-07
M,BG,,,I05,2010-08,136.96,BG2010-08
M,BG,,,I05,2010-09,137.25,BG2010-09
M,BG,,,I05,2010-10,137.50,BG2010-10
M,BG,,,I05,2010-11,138.24,BG2010-11
M,BG,,,I05,2010-12,139.30,BG2010-12
M,BG,,,I05,2011-01,139.94,BG2011-01
M,BG,,,I05,2011-02,140.70,BG2011-02
M,BG,,,I05,2011-03,141.27,BG2011-03
M,BG,,,I05,2011-04,141.14,BG2011-04
M,BG,,,I05,2011-05,141.28,BG2011-05
M,BG,,,I05,2011-06,140.85,BG2011-06
M,BG,,,I05,2011-07,141.36,BG2011-07
M,BG,,,I05,2011-08,141.17,BG2011-08
M,BG,,,I05,2011-09,141.19,BG2011-09
M,BG,,,I05,2011-10,141.66,BG2011-10
M,BG,,,I05,2011-11,141.78,BG2011-11
M,BG,,,I05,2011-12,142.15,BG2011-12
M,BG,,,I05,2012-01,142.65,BG2012-01
M,BG,,,I05,2012-02,143.49,BG2012-02
M,BG,,,I05,2012-03,143.69,BG2012-03
M,BG,,,I05,2012-04,144.03,BG2012-04
M,BG,,,I05,2012-05,143.87,BG2012-05
M,BG,,,I05,2012-06,143.13,BG2012-06
M,BG,,,I05,2012-07,144.77,BG2012-07
M,BG,,,I05,2012-08,145.57,BG2012-08
M,BG,,,I05,2012-09,146.07,BG2012-09
M,BG,,,I05,2012-10,145.97,BG2012-10
M,BG,,,I05,2012-11,145.64,BG2012-11
M,BG,,,I05,2012-12,146.07,BG2012-12
M,BG,,,I05,2013-01,146.40,BG2013-01
M,BG,,,I05,2013-02,146.66,BG2013-02
M,BG,,,I05,2013-03,146.02,BG2013-03
M,BG,,,I05,2013-04,145.39,BG2013-04
M,BG,,,I05,2013-05,145.32,BG2013-05
M,BG,,,I05,2013-06,144.91,BG2013-06
M,BG,,,I05,2013-07,144.81,BG2013-07
M,BG,,,I05,2013-08,144.52,BG2013-08
M,BG,,,I05,2013-09,144.16,BG2013-09
M,BG,,,I05,2013-10,144.38,BG2013-10
M,BG,,,I05,2013-11,144.22,BG2013-11
M,BG,,,I05,2013-12,144.82,BG2013-12
M,BG,,,I05,2014-01,144.42,BG2014-01
M,BG,,,I05,2014-02,143.56,BG2014-02
M,BG,,,I05,2014-03,143.16,BG2014-03
M,BG,,,I05,2014-04,143.47,BG2014-04
M,BG,,,I05,2014-05,142.74,BG2014-05
M,BG,,,I05,2014-06,142.30,BG2014-06
M,BG,,,I05,2014-07,143.20,BG2014-07
M,BG,,,I05,2014-08,143.07,BG2014-08
M,BG,,,I05,2014-09,142.11,BG2014-09
M,BG,,,I05,2014-10,142.22,BG2014-10
M,BG,,,I05,2014-11,141.50,BG2014-11
M,BG,,,I05,2014-12,141.99,BG2014-12
M,BG,,,I05,2015-01,141.02,BG2015-01
M,BG,,,I05,2015-02,141.10,BG2015-02
M,BG,,,I05,2015-03,141.56,BG2015-03
M,BG,,,I05,2015-04,142.22,BG2015-04
M,BG,,,I05,2015-05,142.29,BG2015-05
M,BG,,,I05,2015-06,141.51,BG2015-06
M,BG,,,I05,2015-07,141.77,BG2015-07
M,BG,,,I05,2015-08,141.88,BG2015-08
M,BG,,,I05,2015-09,140.75,BG2015-09
M,BG,,,I05,2015-10,140.54,BG2015-10
M,BG,,,I05,2015-11,140.15,BG2015-11
M,BG,,,I05,2015-12,140.72,BG2015-12
M,BG,,,I05,2016-01,140.45,BG2016-01
M,BG,,,I05,2016-02,139.72,BG2016-02
M,BG,,,I05,2016-03,138.86,BG2016-03
M,BG,,,I05,2016-04,138.64,BG2016-04
M,BG,,,I05,2016-05,138.66,BG2016-05
M,BG,,,I05,2016-06,138.84,BG2016-06
M,BG,,,I05,2016-07,140.23,BG2016-07
M,BG,,,I05,2016-08,140.30,BG2016-08
M,BG,,,I05,2016-09,139.24,BG2016-09
M,BG,,,I05,2016-10,139.11,BG2016-10
M,BG,,,I05,2016-11,138.98,BG2016-11
M,BG,,,I05,2016-12,140.02,BG2016-12
M,BG,,,I05,2017-01,140.96,BG2017-01
M,BG,,,I05,2017-02,141.00,BG2017-02
M,BG,,,I05,2017-03,140.28,BG2017-03
M,BG,,,I05,2017-04,140.93,BG2017-04
M,BG,,,I05,2017-05,140.62,BG2017-05
M,BG,,,I05,2017-06,140.37,BG2017-06
M,BG,,,I05,2017-07,141.07,BG2017-07
M,BG,,,I05,2017-08,141.33,BG2017-08
M,BG,,,I05,2017-09,141.02,BG2017-09
M,BG,,,I05,2017-10,141.20,BG2017-10
M,BG,,,I05,2017-11,141.59,BG2017-11
M,BG,,,I05,2017-12,142.53,BG2017-12
M,BG,,,I05,2018-01,142.82,BG2018-01
M,BG,,,I05,2018-02,143.15,BG2018-02
M,BG,,,I05,2018-03,142.89,BG2018-03
M,BG,,,I05,2018-04,143.34,BG2018-04
M,BG,,,I05,2018-05,143.89,BG2018-05
M,BG,,,I05,2018-06,144.59,BG2018-06
M,BG,,,I05,2018-07,146.11,BG2018-07
M,BG,,,I05,2018-08,146.59,BG2018-08
M,BG,,,I05,2018-09,146.08,BG2018-09
M,BG,,,I05,2018-10,146.31,BG2018-10
M,BG,,,I05,2018-11,145.89,BG2018-11
M,BG,,,I05,2018-12,145.83,BG2018-12
M,BG,,,I05,2019-01,146.14,BG2019-01
M,BG,,,I05,2019-02,146.56,BG2019-02
M,BG,,,I05,2019-03,146.87,BG2019-03
M,BG,,,I05,2019-04,147.79,BG2019-04
M,BG,,,I05,2019-05,148.01,BG2019-05
M,BG,,,I05,2019-06,147.97,BG2019-06
M,BG,,,I05,2019-07,149.96,BG2019-07
M,BG,,,I05,2019-08,150.23,BG2019-08
M,BG,,,I05,2019-09,148.46,BG2019-09
M,BG,,,I05,2019-10,148.69,BG2019-10
M,BG,,,I05,2019-11,149.15,BG2019-11
M,BG,,,I05,2019-12,150.35,BG2019-12
M,BG,,,I05,2020-01,151.10,BG2020-01
M,BG,,,I05,2020-02,151.12,BG2020-02
M,BG,,,I05,2020-03,150.41,BG2020-03
M,BG,,,I05,2020-04,149.79,BG2020-04
M,BG,,,I05,2020-05,149.43,BG2020-05
M,BG,,,I05,2020-06,149.33,BG2020-06
M,BG,,,I05,2020-07,150.59,BG2020-07
M,BG,,,I05,2020-08,151.20,BG2020-08
M,BG,,,I05,2020-09,149.35,BG2020-09
M,BG,,,I05,2020-10,149.59,BG2020-10
M,BG,,,I05,2020-11,149.61,BG2020-11
M,BG,,,I05,2020-12,150.37,BG2020-12
M,BG,,,I05,2021-01,150.61,BG2021-01
M,BG,,,I05,2021-02,151.42,BG2021-02
M,BG,,,I05,2021-03,151.65,BG2021-03
M,BG,,,I05,2021-04,152.70,BG2021-04
M,BG,,,I05,2021-05,152.93,BG2021-05
M,BG,,,I05,2021-06,152.87,BG2021-06
M,BG,,,I05,2021-07,153.97,BG2021-07
M,BG,,,I05,2021-08,155.04,BG2021-08
M,BG,,,I05,2021-09,155.31,BG2021-09
M,BG,,,I05,2021-10,157.33,BG2021-10
M,BG,,,I05,2021-11,159.00,BG2021-11
M,BG,,,I05,2021-12,160.28,BG2021-12
M,BG,,,I05,2022-01,162.21,BG2022-01
M,BG,,,I05,2022-02,164.13,BG2022-02
M,BG,,,I05,2022-03,167.56,BG2022-03
M,BG,,,I05,2022-04,171.14,BG2022-04
M,BG,,,I05,2022-05,173.42,BG2022-05
M,BG,,,I05,2022-06,175.42,BG2022-06
M,BG,,,I05,2022-07,176.87,BG2022-07
M,BG,,,I05,2022-08,178.31,BG2022-08
M,BG,,,I05,2022-09,179.58,BG2022-09
M,BG,,,I05,2022-10,180.68,BG2022-10
M,BG,,,I05,2022-11,181.82,BG2022-11
M,BG,,,I05,2022-12,183.24,BG2022-12
M,BG,,,I05,2023-01,185.37,BG2023-01
M,BG,,,I05,2023-02,186.68,BG2023-02
M,BG,,,I05,2023-03,187.78,BG2023-03
M,BG,,,I05,2023-04,188.81,BG2023-04
M,BG,,,I05,2023-05,188.35,BG2023-05
M,BG,,,I05,2023-06,188.56,BG2023-06
M,BG,,,I05,2023-07,190.73,BG2023-07
M,BG,,,I05,2023-08,191.61,BG2023-08
M,BG,,,I05,2023-09,191.00,BG2023-09
M,BG,,,I05,2023-10,191.37,BG2023-10
M,BG,,,I05,2023-11,191.83,BG2023-11
M,BG,,,I05,2023-12,192.38,BG2023-12
M,BG,,,I05,2024-01,192.57,BG2024-01
M,BG,,,I05,2024-02,193.17,BG2024-02
M,BG,,,I05,2024-03,193.64,BG2024-03
M,CH,,,I05,2010-01,103.80,CH2010-01
M,CH,,,I05,2010-02,103.80,CH2010-02
M,CH,,,I05,2010-03,104.00,CH2010-03
M,CH,,,I05,2010-04,104.90,CH2010-04
M,CH,,,I05,2010-05,104.60,CH2010-05
M,CH,,,I05,2010-06,104.30,CH2010-06
M,CH,,,I05,2010-07,103.80,CH2010-07
M,CH,,,I05,2010-08,103.80,CH2010-08
M,CH,,,I05,2010-09,103.60,CH2010-09
M,CH,,,I05,2010-10,104.20,CH2010-10
M,CH,,,I05,2010-11,104.10,CH2010-11
M,CH,,,I05,2010-12,104.00,CH2010-12
M,CH,,,I05,2011-01,103.80,CH2011-01
M,CH,,,I05,2011-02,104.20,CH2011-02
M,CH,,,I05,2011-03,105.00,CH2011-03
M,CH,,,I05,2011-04,105.10,CH2011-04
M,CH,,,I05,2011-05,104.90,CH2011-05
M,CH,,,I05,2011-06,104.80,CH2011-06
M,CH,,,I05,2011-07,104.00,CH2011-07
M,CH,,,I05,2011-08,103.40,CH2011-08
M,CH,,,I05,2011-09,103.90,CH2011-09
M,CH,,,I05,2011-10,103.80,CH2011-10
